tconst,title,actor,actress,director,startYear,runtimeMinutes,genres,averageRating,numVotes
tt0474735,Im Leben und über das Leben hinaus,,,,2005.0,150.0,Documentary,6.0,7
tt0474743,Sofabed,,,,2006.0,90.0,"Comedy,Drama",5.8,151
tt0474747,Jaan-E-Wafa,,,,1990.0,84.0,"Drama,Family,Romance",6.6,7
tt0474751,Jeano,,,,2004.0,100.0,Drama,2.4,21
tt0474791,The Maid,,,,2005.0,93.0,"Drama,Horror,Mystery",5.7,1285
tt0474865,A Lobster Tale,,,,2006.0,95.0,"Drama,Family,Fantasy",6.1,398
tt0474887,Putevoditel,,,,2004.0,108.0,inconnus,6.6,61
tt0474917,La seconda notte di nozze,,,,2005.0,103.0,"Comedy,Drama",6.6,653
tt0474949,Ta-Kien,,,,2003.0,98.0,"Fantasy,Thriller",4.5,36
tt0474962,Tomie: Beginning,,,,2005.0,74.0,Horror,4.7,416
tt0474963,Tomie: Revenge,,,,2005.0,72.0,Horror,3.9,277
tt0474979,La velocidad funda el olvido,,,,2007.0,110.0,Drama,6.6,26
tt0474988,Possible Lives,,,,2007.0,80.0,"Mystery,Romance",6.0,145
tt0474992,Violeta,,,,1997.0,97.0,"Drama,Romance",5.3,13
tt0475014,Yam yasothon,,,,2005.0,93.0,"Comedy,Romance",6.7,169
tt0475061,Aftermath,,,,2005.0,89.0,Drama,8.3,43
tt0475074,Cabaret Paradis,,,,2006.0,98.0,Comedy,4.8,80
tt0475084,Getting Gilliam,,,,2005.0,45.0,Documentary,6.6,214
tt0475095,John Huston War Stories,,,,1999.0,90.0,"Documentary,War",6.3,16
tt0475100,Maija and Paija,,,,1990.0,96.0,Fantasy,7.1,87
tt0475103,Mein Bruder. We'll Meet Again,,,,2005.0,57.0,Documentary,6.9,20
tt0475140,Ren'ai-shousetsu,,,,2004.0,105.0,Romance,7.1,18
tt0475143,Se lo fai sono guai,,,,2001.0,90.0,Comedy,5.2,37
tt0475147,The Locker,,,,2004.0,71.0,"Horror,Thriller",5.0,584
tt0475156,Svetik,,,,1990.0,79.0,inconnus,4.2,9
tt0475169,13,,,,2005.0,93.0,"Crime,Drama,Thriller",7.3,17809
tt0475171,The Mystery of the Old Parish House,,,,2000.0,105.0,"Drama,Horror,Mystery",6.1,122
tt0475179,I Not Stupid Too,,,,2006.0,124.0,"Comedy,Drama,Family",6.9,647
tt0475217,All In,Michael Madsen,,,2006.0,98.0,Drama,3.8,1371
tt0475224,Belle toujours,,,,2006.0,68.0,"Drama,Music",6.3,1092
tt0475228,Bone Dry,,,,2007.0,100.0,"Action,Thriller",5.4,1222
tt0475231,Buddy,,,,2005.0,90.0,Documentary,8.2,76
tt0475236,Charles Lindbergh: The True Story,,,,2005.0,70.0,Documentary,7.8,8
tt0475240,The Coat Room,,,,2005.0,100.0,Comedy,6.9,16
tt0475241,Khadak,,,,2006.0,104.0,"Drama,Romance",6.9,951
tt0475243,Crashing,,,,2007.0,79.0,Drama,5.5,700
tt0475244,Crossing Bridges,,,,2007.0,96.0,Drama,6.6,23
tt0475247,Darkest Hour,,,,2005.0,96.0,"Horror,Mystery",4.2,98
tt0475251,Deceit,,,,2005.0,84.0,"Drama,Thriller",6.8,6
tt0475252,Jack and Jill vs. the World,,,,2008.0,90.0,"Comedy,Drama,Romance",5.5,3055
tt0475255,Dog Days of Summer,,,,2007.0,88.0,Drama,5.6,459
tt0475263,Chang hen ge,,,,2005.0,115.0,"Drama,Romance",5.6,467
tt0475265,Face Addict,,,,2005.0,102.0,"Biography,Documentary",7.5,50
tt0475267,Fatigue,,,,2005.0,90.0,Thriller,4.9,82
tt0475268,The Favor,,,,2007.0,110.0,Drama,7.0,143
tt0475271,Fetching Cody,,,,2005.0,86.0,"Drama,Fantasy,Romance",6.5,1451
tt0475276,United 93,,,Paul Greengrass,2006.0,111.0,"Action,Drama,History",7.6,108973
tt0475278,Für den unbekannten Hund,,,,2007.0,107.0,Drama,5.9,128
tt0475280,The Garth Method,,,,2004.0,82.0,"Comedy,Drama",4.9,59
tt0475286,Graduation,,,,2007.0,89.0,"Comedy,Crime,Drama",6.4,1722
tt0475289,Hack!,,,,2007.0,89.0,"Comedy,Horror",4.1,2278
tt0475290,"Hail, Caesar!","George Clooney,Ralph Fiennes",,"Ethan Coen,Joel Coen",2016.0,106.0,"Comedy,Drama,Mystery",6.3,139944
tt0475298,Hood of Horror,,,,2006.0,84.0,"Comedy,Horror",4.1,3095
tt0475306,Inner Rage,,,,2006.0,113.0,"Action,Crime",4.4,58
tt0475313,Kaikohe Demolition,,,,2004.0,52.0,Documentary,8.4,73
tt0475317,Tough Enough,,,,2006.0,98.0,"Crime,Drama",7.1,3504
tt0475323,The Lodge,,,,2008.0,83.0,"Horror,Thriller",3.8,1391
tt0475327,Borderline Lovers,,,,2005.0,85.0,Documentary,7.2,16
tt0475328,Loudmouth Soup,,,,2005.0,95.0,Comedy,7.6,25
tt0475330,Love and Mary,,,,2007.0,104.0,"Comedy,Fantasy,Romance",5.4,545
tt0475331,The Magic Flute,,,,2006.0,135.0,"Drama,Musical,Romance",6.5,1277
tt0475333,Making Grace,,,,2004.0,87.0,Documentary,5.0,26
tt0475338,Mortuary,,,,2005.0,78.0,Horror,3.4,135
tt0475343,"Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil, Mutant, Hellbound, Flesh-Eating Subhumanoid Zombified Living Dead, Part 3",,,,2005.0,80.0,"Comedy,Horror",4.4,206
tt0475355,Pride,,,,2007.0,109.0,"Drama,Sport",6.2,6767
tt0475359,Patriot Act: A Jeffrey Ross Home Movie,,,,2005.0,76.0,Documentary,7.1,220
tt0475365,Purity,,,,2006.0,97.0,Drama,5.1,19
tt0475369,Red Thread,,,,2005.0,92.0,Romance,5.6,62
tt0475373,Return of the Starpeople,,,,2004.0,57.0,Documentary,6.4,12
tt0475378,Saga Tier I,,,,2006.0,80.0,"Action,Adventure,Drama",4.9,38
tt0475380,Scenes of a Sexual Nature,,,,2006.0,91.0,"Comedy,Drama,Romance",6.0,5953
tt0475390,The Wedding Weekend,,,,2006.0,96.0,"Comedy,Drama,Music",5.7,685
tt0475393,Shaking Dream Land,,,,2006.0,93.0,Drama,5.7,64
tt0475394,Smokin' Aces,,,,2006.0,109.0,"Action,Comedy,Crime",6.6,149565
tt0475397,Sp!t,,,,2006.0,90.0,Documentary,7.3,38
tt0475401,The Stalking Hand,,,,2005.0,90.0,Horror,4.7,11
tt0475417,Unearthed,,,,2007.0,93.0,"Horror,Mystery,Sci-Fi",4.0,3826
tt0475420,The Untold Story of Emmett Louis Till,,,,2005.0,70.0,"Biography,Documentary",7.7,506
tt0475431,Permanent Vacation,,,,2007.0,94.0,"Comedy,Drama",3.4,196
tt0475517,"Murder, Take One",,,,2005.0,115.0,"Comedy,Drama,Mystery",6.2,486
tt0475532,Cello,,,,2005.0,94.0,"Horror,Mystery",5.9,2737
tt0475534,Drink-Drank-Drunk,,,,2005.0,110.0,"Comedy,Romance",6.0,430
tt0475536,La cicatriz,,,,2005.0,93.0,Drama,7.6,9
tt0475551,Desde que amanece apetece,,,,2005.0,115.0,Comedy,4.0,330
tt0475557,Diary of June,,,,2005.0,105.0,"Crime,Thriller",6.2,770
tt0475565,Eiko,,,,2004.0,108.0,Comedy,5.4,10
tt0475567,Días de cine,,,,2007.0,112.0,"Comedy,Drama",4.3,245
tt0475572,Todo está en el aire,,,,2006.0,90.0,"Comedy,Romance",4.8,14
tt0475590,Scary Hair,,,,2005.0,106.0,"Drama,Horror",5.4,1326
tt0475591,Gharshana,,,,2004.0,159.0,"Action,Crime,Drama",7.4,1121
tt0475616,Duelist,,,,2005.0,108.0,"Action,Comedy,Mystery",5.8,1418
tt0475627,Shikhar,,,,2005.0,162.0,Drama,5.1,1165
tt0475632,June R,,,,2005.0,99.0,"Drama,Family",4.6,210
tt0475635,The Volatile Woman,,,,2004.0,80.0,Drama,6.3,48
tt0475639,A Heartful of Love,,,,2005.0,132.0,Romance,6.4,141
tt0475645,Vaah! Life Ho Toh Aisi!,,,,2005.0,153.0,"Comedy,Drama,Family",4.7,2856
tt0475659,Mia Sarah,,,,2006.0,103.0,"Comedy,Drama,Fantasy",6.2,372
tt0475667,My Lover Is a Sniper: The Movie,,,,2004.0,112.0,Action,5.6,41
tt0475674,Nureta akai ito,,,,2005.0,103.0,Drama,5.1,11
tt0475711,Sad Movie,,,,2005.0,108.0,"Comedy,Drama,Romance",7.2,3384
tt0475716,Sekai no owari,,,,2004.0,112.0,Drama,7.1,50
tt0475723,Shinobi: Heart Under Blade,,,,2005.0,107.0,"Action,Drama,Fantasy",6.8,12836
tt0475735,Super,,,,2005.0,151.0,"Action,Comedy",5.0,743
tt0475750,Typhoon,,,,2005.0,124.0,Action,5.7,1371
tt0475756,Thirupaachi,,,,2005.0,178.0,"Action,Drama",6.4,4480
tt0475757,Tobi ga kururi to,,,,2005.0,118.0,Comedy,6.3,9
tt0475760,Tokyo Tower,,,,2005.0,125.0,"Drama,Romance",6.1,409
tt0475783,Welcome to Dongmakgol,,,,2005.0,133.0,"Comedy,Drama,War",7.6,7404
tt0475860,Paraiso Travel,,,,2008.0,110.0,Drama,7.0,2243
tt0475932,9A,,,,2006.0,86.0,Drama,7.9,18
tt0475936,Bar Starz,,,,2008.0,105.0,"Adventure,Comedy,Romance",3.6,215
tt0475937,The Abandoned,,,,2006.0,99.0,"Horror,Mystery,Thriller",5.5,13169
tt0475944,The Covenant,,,,2006.0,97.0,"Action,Adventure,Fantasy",5.2,51159
tt0475947,Discover Me,,,,2005.0,78.0,"Drama,Thriller",8.2,18
tt0475959,Fünf Zimmer,,,,2005.0,60.0,Drama,8.9,12
tt0475965,The Giant,,,,2005.0,80.0,Documentary,7.1,97
tt0475970,Creature of Darkness,,,,2009.0,81.0,"Horror,Sci-Fi",2.5,795
tt0475974,All About My Dog,,,,2005.0,96.0,"Drama,Family",6.8,200
tt0475979,Lawstorant,,,,2005.0,104.0,"Comedy,Crime",4.5,114
tt0475984,Mister Lonely,,,,2007.0,112.0,"Comedy,Drama",6.4,8245
tt0475989,Nailed,,,,2006.0,90.0,"Crime,Horror,Thriller",4.2,514
tt0475994,One Six Right,,,,2005.0,73.0,Documentary,7.9,455
tt0475997,Parting Words,,,,2008.0,90.0,"Comedy,Drama",6.8,39
tt0475998,The Pirates Who Don't Do Anything,,,,2008.0,85.0,"Adventure,Animation,Comedy",5.6,3012
tt0476007,Revolution Summer,,,,2007.0,90.0,Drama,5.4,91
tt0476009,RiffRaff,,,,2009.0,106.0,Comedy,8.1,44
tt0476012,Running in High Heels,,,,2005.0,110.0,Documentary,5.3,10
tt0476014,Season of the Samurai,,,,2007.0,91.0,Documentary,7.3,13
tt0476023,Stiffs,,,,2010.0,104.0,Comedy,5.6,121
tt0476057,Film Star,,,,2005.0,145.0,Drama,5.4,74
tt0476148,Shattered Soul,,,,2006.0,137.0,"Crime,Drama,Mystery",6.2,2734
tt0476195,De bares,,,,2006.0,91.0,Drama,5.7,32
tt0476240,La gran final,,,,2006.0,85.0,Comedy,6.9,533
tt0476241,Highway Lovers,,,,1990.0,90.0,Drama,5.4,13
tt0476259,El Huésped,,,,2003.0,74.0,"Drama,Horror,Sci-Fi",4.8,41
tt0476298,Madeinusa,,,,2006.0,100.0,Drama,6.8,1743
tt0476308,The 1001 Gags of Spiff and Hercules,,,,1993.0,80.0,Animation,7.4,46
tt0476323,Gravehopping,,,,2005.0,103.0,"Comedy,Drama",6.7,932
tt0476359,Stray Cats,,,,2005.0,80.0,"Comedy,Drama,Fantasy",6.0,48
tt0476396,The Suspect,,,,2006.0,88.0,Thriller,5.0,243
tt0476419,When Children Play in the Sky,,,,2006.0,106.0,Drama,8.1,11
tt0476431,Aupa Etxebeste!,,,,2005.0,97.0,Comedy,6.0,231
tt0476453,Ekho: Fall of an Empire,,,,2004.0,82.0,Sci-Fi,5.8,19
tt0476461,Outside Love,,,,2007.0,90.0,"Drama,Romance",5.9,168
tt0476462,Glitched,,,,2005.0,90.0,"Action,Comedy",7.0,9
tt0476479,Purple Glow,,,,2005.0,78.0,"Horror,Sci-Fi",4.1,36
tt0476496,Trigger,,,,2006.0,78.0,Family,5.1,183
tt0476508,Glass Tiger 2,,,,2006.0,103.0,Comedy,6.8,4210
tt0476519,48 Shades,,,,2006.0,96.0,"Comedy,Drama,Romance",5.8,464
tt0476527,Bluffmaster,,,,2005.0,137.0,"Comedy,Crime,Drama",6.6,6606
tt0476540,The Entrance,,,,2006.0,81.0,"Horror,Thriller",4.3,513
tt0476541,Exes,,,,2006.0,87.0,"Fantasy,Thriller",4.5,92
tt0476546,Little Heroes,,,,2006.0,76.0,"Adventure,Family",7.1,108
tt0476550,God Tussi Great Ho,,,,2008.0,152.0,"Comedy,Drama,Fantasy",3.7,4751
tt0476552,La guerrilla y la esperanza: Lucio Cabañas,,,,2005.0,111.0,Documentary,6.2,10
tt0476560,Join the Flumeride,,,,1998.0,56.0,Comedy,7.6,26
tt0476563,Kumbh Mela: Songs of the River,,,,2004.0,60.0,Documentary,7.8,18
tt0476568,Meet Me in Miami,,,,2005.0,94.0,"Comedy,Family,Romance",6.7,246
tt0476576,La niña en la piedra,,,,2006.0,104.0,Drama,6.1,204
tt0476580,The Champion,,,,2006.0,91.0,"Adventure,Comedy,Fantasy",4.7,61
tt0476588,Portrait of a Bookstore as an Old Man,,,,2003.0,52.0,Documentary,8.3,50
tt0476603,The Three Investigators and the Secret of Skeleton Island,,,,2007.0,91.0,"Adventure,Family,Mystery",5.7,1479
tt0476643,The Bubble,,,,2006.0,117.0,"Comedy,Drama,Romance",7.3,5637
tt0476646,Collectors,,,,2000.0,80.0,Documentary,6.7,56
tt0476649,Darna Zaroori Hai,,,,2006.0,108.0,Horror,5.4,2322
tt0476657,The French Guy,,,,2005.0,82.0,Comedy,6.6,84
tt0476671,The Ball,,,,2006.0,77.0,Comedy,6.6,58
tt0476678,Mujer alabastrina,,,,2006.0,100.0,"Adventure,Drama,Family",5.0,74
tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,,,,2004.0,82.0,"Action,Adventure,Animation",6.6,7546
tt0476681,Waiter,,,,2006.0,97.0,"Comedy,Drama",6.9,3216
tt0476692,Snow in Spring,,,,2004.0,78.0,Drama,6.1,14
tt0476695,The Sovereign's Servant,,,,2007.0,131.0,"Action,Adventure,History",5.9,1443
tt0476703,Terminal Island,,,,2004.0,82.0,"Action,Thriller",3.9,37
tt0476706,Vaseegara,,,,2003.0,176.0,"Comedy,Drama,Romance",6.6,2140
tt0476729,Aksar,,,,2006.0,135.0,"Drama,Romance,Thriller",4.9,1336
tt0476735,My Father and My Son,,,,2005.0,112.0,"Drama,Family",8.2,89296
tt0476755,Czas surferów,,,,2005.0,90.0,"Comedy,Crime",5.9,1282
tt0476757,Das ist alles,,,,2001.0,98.0,Documentary,6.0,19
tt0476761,Deha,,,,2007.0,126.0,Romance,6.4,86
tt0476762,Big Brother,,,,2007.0,128.0,"Action,Crime,Drama",4.1,911
tt0476780,Gnoje,,,,1995.0,85.0,Drama,5.4,53
tt0476786,The Island at the End of the World,,,,2005.0,105.0,"Documentary,Drama",6.1,30
tt0476803,Maja,,,,2005.0,139.0,"Action,Comedy,Romance",5.3,503
tt0476805,Malamaal Weekly,,,,2006.0,137.0,"Comedy,Drama,Romance",7.0,7465
tt0476819,Nehlle Pe Dehlla,,,,2007.0,125.0,"Action,Comedy,Crime",3.6,562
tt0476847,Raakh: A Poem Masked in Blood,,,,2007.0,113.0,"Action,Crime,Drama",3.7,92
tt0476848,Ramji Londonwaley,,,,2005.0,154.0,"Comedy,Drama,Family",6.6,1206
tt0476861,Sarhad Paar,,,,2006.0,117.0,"Action,Drama",3.9,136
tt0476872,Skazany na bluesa,,,,2005.0,101.0,"Biography,Drama,Music",6.9,2372
tt0476874,Yo Presidente,,,,2004.0,120.0,Documentary,5.3,59
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,,,,2006.0,116.0,"Comedy,Drama,Thriller",7.3,10408
tt0476888,"Tom, Dick, and Harry",,,,2006.0,137.0,"Action,Comedy,Romance",3.3,624
tt0476953,Absolutely Safe,,,,2007.0,83.0,Documentary,6.6,12
tt0476958,Amusement,,,,2008.0,85.0,"Crime,Horror,Mystery",4.9,12096
tt0476961,Blue Lake Butcher,,,,2007.0,97.0,Horror,3.7,85
tt0476963,Born in a Barn,,,,2005.0,50.0,Documentary,7.9,21
tt0476964,The Brave One,,Jodie Foster,,2007.0,122.0,"Action,Crime,Drama",6.7,62362
tt0476965,Life Actually,,,,2006.0,103.0,Drama,6.8,337
tt0476969,Choppertown: The Sinners,,,,2005.0,93.0,"Action,Adventure,Documentary",6.5,106
tt0476977,Creating Karma,,,,2006.0,104.0,Comedy,6.1,74
tt0476982,Dark Side of the Light,,,,2005.0,90.0,Horror,4.5,23
tt0476985,Aberration,,,,2007.0,85.0,"Horror,Thriller",2.7,328
tt0476986,Earthlings: Ugly Bags of Mostly Water,,,,2004.0,70.0,Documentary,7.1,32
tt0476988,Escape Artists,,,,2005.0,94.0,Drama,5.1,18
tt0476991,Were the World Mine,,,,2008.0,95.0,"Adventure,Comedy,Fantasy",6.8,5815
tt0476992,Fat Rose and Squeaky,,,,2006.0,108.0,Drama,5.2,111
tt0476995,Firehouse Dog,,,,2007.0,111.0,"Action,Comedy,Family",5.5,6198
tt0476996,For Norman: Wherever You Are,,,,2005.0,58.0,"Biography,Documentary,Drama",7.6,11
tt0476999,Fraulein,,,,2006.0,81.0,Drama,6.7,965
tt0477002,Gogol Bordello Non-Stop,,,,2008.0,90.0,Documentary,7.4,199
tt0477003,Golden Empire,,,,2005.0,89.0,"Comedy,Crime",7.9,8
tt0477019,Jo Siffert: Live Fast - Die Young,,,,2005.0,85.0,Biography,7.6,72
tt0477029,Looking for Sunday,,,,2006.0,90.0,Drama,7.4,72
tt0477038,Montag kommen die Fenster,,,,2006.0,88.0,Drama,6.4,402
tt0477039,"Motel, Glimpse",,,,2005.0,89.0,Comedy,8.6,20
tt0477044,The NYU Suicides,,,,2005.0,80.0,Documentary,8.4,35
tt0477050,Noble Things,,,,2008.0,98.0,Drama,5.0,191
tt0477051,Norbit,,,,2007.0,103.0,"Comedy,Romance",4.2,77143
tt0477065,Pirates of the Great Salt Lake,,,,2006.0,86.0,"Adventure,Comedy",5.3,405
tt0477067,Poison Dust,,,,2005.0,84.0,Documentary,7.5,14
tt0477071,Premonition,,Sandra Bullock,,2007.0,96.0,"Drama,Fantasy,Mystery",5.9,80473
tt0477078,Rocket Science,,,,2007.0,101.0,"Comedy,Drama",6.6,13560
tt0477080,Unstoppable,Denzel Washington,,Tony Scott,2010.0,98.0,"Action,Thriller",6.8,203399
tt0477086,Security,,,,2005.0,81.0,Drama,7.1,11
tt0477095,Starter for 10,Tom Hanks,,,2006.0,92.0,"Comedy,Drama,Romance",6.7,24569
tt0477117,Tokyo Noir,,,,2004.0,127.0,Drama,6.5,32
tt0477126,Urlaub vom Leben,,,,2005.0,83.0,Drama,7.1,173
tt0477129,Victim's Song,,,,2008.0,90.0,Thriller,7.8,31
tt0477133,White Terror,,,,2005.0,90.0,Documentary,6.9,139
tt0477135,Will to Power,,,,2008.0,111.0,"Drama,Thriller",7.3,30
tt0477138,Kush,,,,2007.0,96.0,"Action,Crime,Thriller",3.6,303
tt0477139,Wristcutters: A Love Story,,,,2006.0,88.0,"Comedy,Drama,Fantasy",7.2,57055
tt0477159,Carreiras,,,,2005.0,72.0,Drama,7.4,81
tt0477164,Diário de Um Novo Mundo,,,,2005.0,94.0,Drama,6.2,137
tt0477165,Do Luto à Luta,,,,2005.0,75.0,Documentary,7.3,63
tt0477182,Migranty,,,,1991.0,102.0,Drama,6.0,42
tt0477252,36 China Town,,,,2006.0,140.0,"Comedy,Mystery,Thriller",5.7,5080
tt0477253,Aashiq Banaya Aapne: Love Takes Over,,,,2005.0,115.0,"Drama,Romance,Thriller",4.3,1767
tt0477255,Allari Bullodu,,,,2005.0,175.0,"Action,Romance",3.3,162
tt0477273,Summer Rain,,,,2006.0,118.0,"Drama,Romance",5.4,1236
tt0477278,Chas pik,,,,2006.0,104.0,"Drama,Romance",6.3,181
tt0477300,Blue Days,,,,2006.0,100.0,Comedy,5.7,159
tt0477302,Extremely Loud & Incredibly Close,Tom Hanks,Sandra Bullock,,2011.0,129.0,"Adventure,Drama,Mystery",6.9,103981
tt0477323,It Doesn't Hurt Me,,,,2006.0,100.0,"Drama,Romance",6.7,1903
tt0477327,Butterfly Kiss,,,,2006.0,105.0,"Action,Crime,Romance",4.9,396
tt0477331,Lo que sé de Lola,,,,2006.0,112.0,Drama,5.9,247
tt0477337,The Sword Bearer,,,,2006.0,108.0,"Action,Romance,Sci-Fi",4.8,911
tt0477340,Dead Daughters,,,,2007.0,123.0,"Drama,Horror",4.0,806
tt0477347,Night at the Museum,,,Chris Columbus,2006.0,108.0,"Adventure,Comedy,Family",6.5,364742
tt0477348,No Country for Old Men,,,"Ethan Coen,Joel Coen",2007.0,122.0,"Crime,Drama,Thriller",8.2,1017057
tt0477349,Piranha,,,,2006.0,167.0,"Action,Crime,Thriller",6.0,1864
tt0477392,Broken Bridges,,,,2006.0,105.0,"Drama,Music",5.8,1764
tt0477404,Through the Forest,,,,2005.0,65.0,"Drama,Fantasy",6.6,205
tt0477419,The Cabin Movie,,,,2005.0,90.0,"Comedy,Drama",4.6,506
tt0477430,White Panic,,,,2005.0,75.0,"Horror,Thriller",5.1,120
tt0477438,Heartland Son,,,,2004.0,115.0,Drama,6.0,24
tt0477440,In a Man's World,,,,2004.0,75.0,"Crime,Drama",5.5,78
tt0477445,The Collector,,,,2002.0,46.0,Documentary,7.1,576
tt0477451,Manga,,,,2005.0,70.0,"Comedy,Drama,Thriller",6.2,72
tt0477470,The Embassy in the Building,,,,2005.0,107.0,"Comedy,Drama",6.4,2880
tt0477472,Solo,,,,2006.0,90.0,"Crime,Drama",5.6,284
tt0477474,Stella for Office,,,,2002.0,85.0,Comedy,4.8,104
tt0477475,Stranger,,,,2000.0,83.0,Drama,6.2,23
tt0477477,Sztornó,,,,2006.0,93.0,Drama,6.4,136
tt0477479,Flowers from the Winners,,,,1999.0,90.0,Drama,6.7,45
tt0477569,Beauty Will Save the World,,,,2003.0,63.0,Documentary,7.1,14
tt0477574,Bengal Tiger,,,,2001.0,121.0,"Action,Crime",5.4,38
tt0477583,Brothers and Others,,,,2003.0,54.0,Documentary,6.0,7
tt0477585,Border Café,,,,2005.0,107.0,"Drama,Romance",7.3,2147
tt0477602,Crayon Shin-Chan: The Hidden Treasure of the Buri Buri Kingdom,,,,1994.0,95.0,"Action,Adventure,Animation",6.5,566
tt0477607,Day Break,,,,2005.0,82.0,Drama,7.0,324
tt0477611,The Deep Breath,,,,2005.0,54.0,Documentary,8.0,6
tt0477625,Dragon's Egg,,,,1995.0,95.0,Mystery,6.7,11
tt0477640,1st Bite,,,,2006.0,120.0,"Comedy,Drama,Fantasy",4.2,91
tt0477647,Footy Legends,,,,2006.0,90.0,"Comedy,Drama,Sport",5.8,568
tt0477653,Frontiers of Dreams and Fears,,,,2001.0,56.0,"Documentary,History",8.3,60
tt0477664,A Happy Ending,,,,2005.0,60.0,"Action,Comedy,Drama",8.6,74
tt0477719,Dam Street,,,,2005.0,93.0,Drama,6.9,305
tt0477721,How to Make Animals Talk: Making 'Racing Stripes',,,,2005.0,90.0,"Documentary,Family",4.8,19
tt0477731,Syndromes and a Century,,,,2006.0,105.0,Drama,7.3,4445
tt0477768,Lucifer et moi,,,,2008.0,98.0,Comedy,5.2,9
tt0477774,The Many Faces of Chika,,,,2005.0,114.0,Drama,6.7,28
tt0477803,Ono sve sto znas o meni,,,,2005.0,72.0,Drama,6.2,37
tt0477806,La passione di Giosué l'Ebreo,,,,2005.0,110.0,Drama,5.3,75
tt0477812,Det perfekte kup,,,,2008.0,85.0,"Action,Comedy",4.8,167
tt0477816,Piccadilly Pickups,,,,2000.0,85.0,"Adult,Comedy",3.8,35
tt0477823,Remix,,,,2008.0,101.0,Drama,3.6,174
tt0477857,Sehar,,,,2005.0,125.0,"Action,Crime,Drama",7.7,2250
tt0477864,Shahrbanoo,,,,2002.0,57.0,Documentary,6.4,26
tt0477877,Summer in Berlin,,,,2005.0,107.0,Drama,6.9,2922
tt0477883,Sud express,,,,2005.0,102.0,Drama,6.6,133
tt0477884,Upon My Skin,,,,2003.0,101.0,Action,3.9,17
tt0477898,Wait 'Til You're Older,,,,2005.0,92.0,"Comedy,Drama,Family",6.6,907
tt0477909,Ultra-Toxic,,,,2005.0,70.0,Sci-Fi,6.3,34
tt0477911,Unsung Heroes,,,,2003.0,95.0,Comedy,8.9,23
tt0477916,Viva Cuba,,,,2005.0,92.0,"Comedy,Drama",6.9,1084
tt0477927,Wu qiong dong,,,,2005.0,90.0,Drama,5.8,69
tt0477930,Moments of Love,,,,2005.0,90.0,Romance,7.4,22
tt0477988,Jean-Philippe,,,,2006.0,90.0,"Comedy,Fantasy,Music",6.1,1998
tt0477991,Kinetta,,,,2005.0,95.0,Drama,4.7,2116
tt0477998,3 Friends,,,,2005.0,75.0,Documentary,5.7,51
tt0477999,The Masseur,,,,2005.0,76.0,Drama,5.9,549
tt0478000,"Memory for Max, Claire, Ida and Company",,,,2005.0,112.0,Documentary,7.6,179
tt0478002,Moon on the Snow,,,,2006.0,87.0,Drama,7.3,46
tt0478007,The Night Is Bright,,,,2005.0,98.0,Drama,7.0,62
tt0478024,Kill Zone,,,,2005.0,93.0,"Action,Crime,Thriller",6.9,12935
tt0478025,Sorry Apple,,,,2005.0,118.0,Drama,6.6,148
tt0478033,The Shore,,,,2006.0,100.0,"Drama,Mystery,Thriller",6.2,111
tt0478034,Silenzio,,,,2005.0,75.0,Drama,4.8,9
tt0478044,Takeshis',,,,2005.0,108.0,"Comedy,Drama,Fantasy",6.3,3961
tt0478048,Everything Communicates,,,,2005.0,51.0,Documentary,4.9,10
tt0478049,The U.S. vs. John Lennon,,,,2006.0,99.0,"Biography,Documentary,Music",7.3,5636
tt0478050,One Fine Morning...,,,,2005.0,70.0,"Family,Musical",2.2,9
tt0478056,Whatever It Takes,,,,2009.0,54.0,Documentary,8.2,29
tt0478087,21,Kevin Spacey,,,2008.0,123.0,"Crime,Drama,History",6.8,261023
tt0478088,508 Nelson,,,,2006.0,85.0,Crime,5.2,9
tt0478090,A/k/a Tommy Chong,,,,2006.0,80.0,Documentary,7.3,690
tt0478093,All About Darfur,,,,2005.0,82.0,Documentary,6.4,26
tt0478097,Bike Club,,,,2006.0,89.0,Documentary,6.8,90
tt0478101,Black Sun,,,,2005.0,75.0,Documentary,7.1,409
tt0478102,Bleeding Orange & Brown: A Cleveland Tradition,,,,2005.0,80.0,"Documentary,Sport",8.9,30
tt0478109,Brunnen,,,,2005.0,105.0,Documentary,7.0,97
tt0478116,China Blue,,,,2005.0,86.0,Documentary,7.5,622
tt0478120,The Collapsing Wall,,,,2005.0,85.0,Drama,6.3,28
tt0478126,Cthulhu,,,,2007.0,100.0,"Drama,Horror,Thriller",4.6,2180
tt0478129,Dark Reality,,,,2006.0,90.0,"Horror,Thriller",2.8,145
tt0478134,In the Valley of Elah,,Charlize Theron,,2007.0,121.0,"Crime,Drama,Mystery",7.2,74254
tt0478135,Satanic,,,,2006.0,88.0,Horror,2.9,943
tt0478137,Desert of Blood,,,,2008.0,89.0,Horror,3.4,351
tt0478140,Douglas Byrne: Freelance Journalist,,,,2005.0,82.0,Documentary,8.6,11
tt0478147,Extreme Orchestra! Opening Night,,,,2005.0,63.0,Documentary,7.8,7
tt0478149,Fade to Black,,,,2006.0,99.0,"Mystery,Thriller",5.4,876
